cued,subj,EVR,Trl,Rep,hiPchoice,hiprob,lomag,loprob,himag,won,RT
0,125,0.5455,23,3,1,0.7,3,0.3,4,1,2992.3
0,125,0.6667,26,3,1,0.8,1,0.2,2,1,1662.8
0,125,0.9091,44,3,1,0.8,2,0.2,3,1,2105.15
0,125,-0.9091,11,4,1,0.6,1,0.4,4,1,4120.76
0,125,-0.7273,24,4,0,0.7,1,0.3,5,0,4169.48
0,125,-0.5,51,4,1,0.6,2,0.4,5,0,5573.18
0,125,-0.25,45,4,1,0.7,1,0.3,3,1,3967.11
0,125,-0.1053,63,4,1,0.6,3,0.4,5,1,2172.49
0,125,0.1818,42,4,1,0.6,4,0.4,5,1,1950.72
0,125,0.4348,15,4,1,0.7,2,0.3,3,1,2093.16
0,125,0.5455,28,4,1,0.7,3,0.3,4,0,2008.52
0,125,0.6667,56,4,1,0.8,1,0.2,2,1,1687.2
0,125,0.9091,50,4,1,0.8,2,0.2,3,0,2331.83
0,125,-0.9091,27,5,0,0.6,1,0.4,4,0,3787.56
0,125,-0.7273,25,5,0,0.7,1,0.3,5,0,3731.26
0,125,-0.5,52,5,0,0.6,2,0.4,5,1,4122.17
0,125,-0.25,48,5,1,0.7,1,0.3,3,1,3715.27
0,125,-0.1053,67,5,1,0.6,3,0.4,5,0,1919.08
0,125,0.1818,46,5,1,0.6,4,0.4,5,1,2132.43
0,125,0.4348,36,5,1,0.7,2,0.3,3,1,1573.84
0,125,0.5455,33,5,1,0.7,3,0.3,4,1,2449.95
0,125,0.6667,71,5,1,0.8,1,0.2,2,0,1340.85
0,125,0.9091,53,5,1,0.8,2,0.2,3,1,1496.11
0,125,-0.9091,30,6,0,0.6,1,0.4,4,0,2879.21
0,125,-0.7273,57,6,0,0.7,1,0.3,5,0,2807.4
0,125,-0.5,58,6,1,0.6,2,0.4,5,1,4767.97
0,125,-0.25,64,6,1,0.7,1,0.3,3,1,2577.4
0,125,-0.1053,73,6,1,0.6,3,0.4,5,0,1919.27
0,125,0.1818,62,6,1,0.6,4,0.4,5,1,1789.93
0,125,0.4348,41,6,1,0.7,2,0.3,3,1,2800.08
0,125,0.5455,40,6,1,0.7,3,0.3,4,1,2805.55
0,125,0.6667,78,6,1,0.8,1,0.2,2,1,1280.94
0,125,0.9091,54,6,1,0.8,2,0.2,3,0,1607.03
0,125,-0.9091,37,7,0,0.6,1,0.4,4,1,3172.5
0,125,-0.7273,65,7,0,0.7,1,0.3,5,0,3086.22
0,125,-0.5,60,7,1,0.6,2,0.4,5,1,4141.48
0,125,-0.25,89,7,1,0.7,1,0.3,3,0,2036.61
0,125,-0.1053,74,7,1,0.6,3,0.4,5,1,2793.26
0,125,0.1818,70,7,1,0.6,4,0.4,5,0,1607.54
0,125,0.4348,49,7,1,0.7,2,0.3,3,1,2017.19
0,125,0.5455,47,7,1,0.7,3,0.3,4,0,1985.5
0,125,0.6667,84,7,1,0.8,1,0.2,2,1,2224.08
0,125,0.9091,69,7,1,0.8,2,0.2,3,1,1967.37
0,125,-0.9091,38,8,0,0.6,1,0.4,4,1,3660.6
0,125,-0.7273,66,8,0,0.7,1,0.3,5,0,4500.71
0,125,-0.5,61,8,1,0.6,2,0.4,5,0,4052.34
0,125,-0.25,91,8,1,0.7,1,0.3,3,1,1624.9
0,125,-0.1053,77,8,1,0.6,3,0.4,5,0,4333.89
0,125,0.1818,88,8,1,0.6,4,0.4,5,1,2825.9
0,125,0.4348,55,8,1,0.7,2,0.3,3,1,1313.21
0,125,0.5455,72,8,1,0.7,3,0.3,4,1,2319.35
0,125,0.6667,85,8,1,0.8,1,0.2,2,1,2081.78
0,125,0.9091,79,8,1,0.8,2,0.2,3,1,1462.74
0,125,-0.9091,43,9,0,0.6,1,0.4,4,0,2815.88
0,125,-0.7273,82,9,0,0.7,1,0.3,5,1,3495.2
0,125,-0.5,68,9,0,0.6,2,0.4,5,1,3865.81
0,125,-0.25,94,9,1,0.7,1,0.3,3,0,2197.48
0,125,-0.1053,87,9,1,0.6,3,0.4,5,1,2308.9
0,125,0.1818,95,9,1,0.6,4,0.4,5,1,2133.72
0,125,0.4348,86,9,1,0.7,2,0.3,3,1,1897.19
0,125,0.5455,75,9,1,0.7,3,0.3,4,1,1680.94
0,125,0.6667,92,9,1,0.8,1,0.2,2,0,1508.62
0,125,0.9091,83,9,1,0.8,2,0.2,3,1,2852
0,125,-0.9091,76,10,0,0.6,1,0.4,4,0,2644.7
0,125,-0.7273,93,10,0,0.7,1,0.3,5,0,2777.16
0,125,-0.5,81,10,0,0.6,2,0.4,5,1,3379.79
0,125,-0.25,100,10,1,0.7,1,0.3,3,1,2101.45
0,125,-0.1053,96,10,1,0.6,3,0.4,5,0,3278.01
0,125,0.1818,97,10,1,0.6,4,0.4,5,1,2381.49
0,125,0.4348,99,10,1,0.7,2,0.3,3,0,2582.96
0,125,0.5455,80,10,1,0.7,3,0.3,4,1,1292.47
0,125,0.6667,98,10,1,0.8,1,0.2,2,1,1986.18
0,125,0.9091,90,10,1,0.8,2,0.2,3,0,1802.9
0,126,-0.9091,6,1,0,0.6,1,0.4,4,1,1523.52
0,126,-0.7273,7,1,1,0.7,1,0.3,5,1,976.02
0,126,-0.5,15,1,1,0.6,2,0.4,5,1,653.67
0,126,-0.25,10,1,1,0.7,1,0.3,3,1,1408.72
0,126,-0.1053,16,1,1,0.6,3,0.4,5,0,517.13
0,126,0.1818,2,1,1,0.6,4,0.4,5,0,1060.08
0,126,0.4348,5,1,0,0.7,2,0.3,3,1,2012.55
0,126,0.5455,3,1,1,0.7,3,0.3,4,1,1539.38
0,126,0.6667,1,1,1,0.8,1,0.2,2,1,2899.71
0,126,0.9091,14,1,1,0.8,2,0.2,3,1,669.49
0,126,-0.9091,9,2,0,0.6,1,0.4,4,0,1136.26
0,126,-0.7273,8,2,0,0.7,1,0.3,5,0,1292.43
0,126,-0.5,21,2,0,0.6,2,0.4,5,1,1724.47
0,126,-0.25,34,2,0,0.7,1,0.3,3,0,1162.16
0,126,-0.1053,26,2,1,0.6,3,0.4,5,1,944.95
0,126,0.1818,18,2,1,0.6,4,0.4,5,0,938.2
0,126,0.4348,17,2,1,0.7,2,0.3,3,0,1206.11
0,126,0.5455,4,2,1,0.7,3,0.3,4,0,792.87
0,126,0.6667,13,2,1,0.8,1,0.2,2,1,1369.49
0,126,0.9091,50,2,1,0.8,2,0.2,3,1,685.44
0,126,-0.9091,11,3,0,0.6,1,0.4,4,1,923.26
0,126,-0.7273,27,3,1,0.7,1,0.3,5,0,1391.36
0,126,-0.5,40,3,1,0.6,2,0.4,5,0,761.61
0,126,-0.25,47,3,0,0.7,1,0.3,3,0,818.59
0,126,-0.1053,30,3,0,0.6,3,0.4,5,0,902.9
0,126,0.1818,24,3,0,0.6,4,0.4,5,0,1266.05
0,126,0.4348,20,3,1,0.7,2,0.3,3,0,1205.7
0,126,0.5455,12,3,1,0.7,3,0.3,4,0,1434.33
0,126,0.6667,23,3,1,0.8,1,0.2,2,1,1133.44
0,126,0.9091,52,3,1,0.8,2,0.2,3,1,683.64
0,126,-0.9091,19,4,0,0.6,1,0.4,4,0,732.19
0,126,-0.7273,28,4,1,0.7,1,0.3,5,1,1569.65
0,126,-0.5,59,4,1,0.6,2,0.4,5,1,655.07
0,126,-0.25,49,4,1,0.7,1,0.3,3,1,1364.32
0,126,-0.1053,35,4,0,0.6,3,0.4,5,1,1016.22
0,126,0.1818,32,4,1,0.6,4,0.4,5,0,804.29
0,126,0.4348,25,4,1,0.7,2,0.3,3,1,1015.93
0,126,0.5455,31,4,1,0.7,3,0.3,4,1,574.51
0,126,0.6667,37,4,1,0.8,1,0.2,2,1,1472.94
0,126,0.9091,55,4,1,0.8,2,0.2,3,1,730.56
0,126,-0.9091,22,5,0,0.6,1,0.4,4,1,1692.46
0,126,-0.7273,38,5,0,0.7,1,0.3,5,0,1439.77
0,126,-0.5,60,5,0,0.6,2,0.4,5,0,855.72
0,126,-0.25,51,5,1,0.7,1,0.3,3,0,612.43
0,126,-0.1053,44,5,1,0.6,3,0.4,5,1,666.39
0,126,0.1818,41,5,0,0.6,4,0.4,5,1,1246.1
0,126,0.4348,29,5,1,0.7,2,0.3,3,0,637.69
0,126,0.5455,36,5,1,0.7,3,0.3,4,1,803.21
0,126,0.6667,46,5,1,0.8,1,0.2,2,1,1837.27
0,126,0.9091,69,5,1,0.8,2,0.2,3,1,1049.12
0,126,-0.9091,48,6,0,0.6,1,0.4,4,1,1092.92
0,126,-0.7273,66,6,0,0.7,1,0.3,5,0,1253.65
0,126,-0.5,64,6,1,0.6,2,0.4,5,0,702.85
0,126,-0.25,65,6,1,0.7,1,0.3,3,1,689.17
0,126,-0.1053,53,6,1,0.6,3,0.4,5,1,659.36
0,126,0.1818,42,6,1,0.6,4,0.4,5,0,741.54
0,126,0.4348,33,6,1,0.7,2,0.3,3,1,651.82
0,126,0.5455,63,6,1,0.7,3,0.3,4,1,733.78
0,126,0.6667,54,6,1,0.8,1,0.2,2,0,1137.99
0,126,0.9091,70,6,1,0.8,2,0.2,3,1,701.84
0,126,-0.9091,71,7,0,0.6,1,0.4,4,0,644.81
0,126,-0.7273,68,7,1,0.7,1,0.3,5,1,723.78
0,126,-0.5,75,7,1,0.6,2,0.4,5,0,556.85
0,126,-0.25,72,7,1,0.7,1,0.3,3,1,515.41
0,126,-0.1053,61,7,1,0.6,3,0.4,5,0,1247.32
0,126,0.1818,43,7,1,0.6,4,0.4,5,0,694.4
0,126,0.4348,39,7,1,0.7,2,0.3,3,1,1084.01
0,126,0.5455,73,7,1,0.7,3,0.3,4,1,1163.02
0,126,0.6667,56,7,1,0.8,1,0.2,2,1,830.67
0,126,0.9091,76,7,1,0.8,2,0.2,3,1,1125.33
0,126,-0.9091,90,8,1,0.6,1,0.4,4,0,610.43
0,126,-0.7273,83,8,1,0.7,1,0.3,5,1,551.41
0,126,-0.5,84,8,0,0.6,2,0.4,5,1,1462.78
0,126,-0.25,85,8,1,0.7,1,0.3,3,1,1089.59
0,126,-0.1053,62,8,1,0.6,3,0.4,5,1,1018.49
0,126,0.1818,45,8,1,0.6,4,0.4,5,0,756.26
0,126,0.4348,67,8,1,0.7,2,0.3,3,1,941.8
0,126,0.5455,79,8,1,0.7,3,0.3,4,0,835.2
0,126,0.6667,58,8,1,0.8,1,0.2,2,0,513.61
0,126,0.9091,77,8,1,0.8,2,0.2,3,1,734.62
0,126,-0.9091,93,9,0,0.6,1,0.4,4,0,789.3
0,126,-0.7273,94,9,0,0.7,1,0.3,5,1,914.84
0,126,-0.5,87,9,1,0.6,2,0.4,5,1,1067.89
0,126,-0.25,92,9,1,0.7,1,0.3,3,1,694.92
0,126,-0.1053,74,9,1,0.6,3,0.4,5,0,594.49
0,126,0.1818,57,9,1,0.6,4,0.4,5,0,700.99
0,126,0.4348,81,9,0,0.7,2,0.3,3,0,1118.11
0,126,0.5455,88,9,1,0.7,3,0.3,4,1,574.34
0,126,0.6667,96,9,1,0.8,1,0.2,2,1,1034.12
0,126,0.9091,78,9,1,0.8,2,0.2,3,0,594.33
0,126,-0.9091,97,10,0,0.6,1,0.4,4,1,907.57
0,126,-0.7273,99,10,0,0.7,1,0.3,5,0,1440.38
0,126,-0.5,100,10,0,0.6,2,0.4,5,0,1102.39
0,126,-0.25,95,10,0,0.7,1,0.3,3,0,931.74
0,126,-0.1053,89,10,0,0.6,3,0.4,5,1,756.15
0,126,0.1818,86,10,0,0.6,4,0.4,5,0,718.01
0,126,0.4348,82,10,1,0.7,2,0.3,3,1,727.12
0,126,0.5455,91,10,1,0.7,3,0.3,4,0,526.66
0,126,0.6667,98,10,1,0.8,1,0.2,2,1,974.71
0,126,0.9091,80,10,1,0.8,2,0.2,3,1,876.12
0,131,-0.9091,2,1,0,0.6,1,0.4,4,1,3083.23
0,131,-0.7273,19,1,1,0.7,1,0.3,5,1,2127.49
0,131,-0.5,3,1,1,0.6,2,0.4,5,1,3366.28
0,131,-0.25,1,1,1,0.7,1,0.3,3,1,6564.58
0,131,-0.1053,12,1,1,0.6,3,0.4,5,1,3046.47
0,131,0.1818,42,1,1,0.6,4,0.4,5,1,1699.81
0,131,0.4348,33,1,1,0.7,2,0.3,3,0,1129.46
0,131,0.5455,8,1,1,0.7,3,0.3,4,0,1193.03
0,131,0.6667,4,1,1,0.8,1,0.2,2,0,3124.47
0,131,0.9091,21,1,1,0.8,2,0.2,3,0,2188.8
0,131,-0.9091,11,2,0,0.6,1,0.4,4,1,2300.99
0,131,-0.7273,20,2,1,0.7,1,0.3,5,1,1472.23
0,131,-0.5,13,2,0,0.6,2,0.4,5,0,2778.9
0,131,-0.25,5,2,1,0.7,1,0.3,3,1,2358.29
0,131,-0.1053,26,2,0,0.6,3,0.4,5,1,1670.45
0,131,0.1818,44,2,0,0.6,4,0.4,5,1,2104.13
0,131,0.4348,38,2,0,0.7,2,0.3,3,1,1148.47
0,131,0.5455,9,2,1,0.7,3,0.3,4,1,1528.41
0,131,0.6667,31,2,1,0.8,1,0.2,2,0,1930.62
0,131,0.9091,25,2,1,0.8,2,0.2,3,1,1291.72
0,131,-0.9091,14,3,0,0.6,1,0.4,4,0,3474
0,131,-0.7273,24,3,1,0.7,1,0.3,5,1,3147.3
0,131,-0.5,16,3,0,0.6,2,0.4,5,1,4013.04
0,131,-0.25,6,3,1,0.7,1,0.3,3,1,1532.35
0,131,-0.1053,39,3,0,0.6,3,0.4,5,0,2139.41
0,131,0.1818,48,3,1,0.6,4,0.4,5,1,1817.47
0,131,0.4348,58,3,1,0.7,2,0.3,3,1,1126.93
0,131,0.5455,15,3,1,0.7,3,0.3,4,0,973.1
0,131,0.6667,43,3,1,0.8,1,0.2,2,1,1493.41
0,131,0.9091,29,3,1,0.8,2,0.2,3,1,1283.02
0,131,-0.9091,17,4,0,0.6,1,0.4,4,1,2001.67
0,131,-0.7273,28,4,1,0.7,1,0.3,5,1,1755.47
0,131,-0.5,22,4,0,0.6,2,0.4,5,1,2131.25
0,131,-0.25,7,4,1,0.7,1,0.3,3,1,1429.68
0,131,-0.1053,40,4,0,0.6,3,0.4,5,0,1610.18
0,131,0.1818,51,4,1,0.6,4,0.4,5,1,1783.68
0,131,0.4348,61,4,1,0.7,2,0.3,3,1,2016.98
0,131,0.5455,18,4,1,0.7,3,0.3,4,1,2168.84
0,131,0.6667,46,4,1,0.8,1,0.2,2,1,1193.68
0,131,0.9091,30,4,1,0.8,2,0.2,3,1,1572.95
0,131,-0.9091,23,5,0,0.6,1,0.4,4,1,2131.13
0,131,-0.7273,71,5,1,0.7,1,0.3,5,1,782.34
0,131,-0.5,41,5,1,0.6,2,0.4,5,1,4064.6
0,131,-0.25,10,5,0,0.7,1,0.3,3,0,2607.67
0,131,-0.1053,50,5,1,0.6,3,0.4,5,0,1542.16
0,131,0.1818,64,5,1,0.6,4,0.4,5,0,2783.05
0,131,0.4348,62,5,1,0.7,2,0.3,3,1,1118.86
0,131,0.5455,34,5,1,0.7,3,0.3,4,1,2715.4
0,131,0.6667,57,5,1,0.8,1,0.2,2,1,900.36
0,131,0.9091,32,5,1,0.8,2,0.2,3,0,1236.66
0,131,-0.9091,35,6,0,0.6,1,0.4,4,1,910.25
0,131,-0.7273,72,6,1,0.7,1,0.3,5,1,1069.63
0,131,-0.5,53,6,0,0.6,2,0.4,5,1,1427.74
0,131,-0.25,27,6,1,0.7,1,0.3,3,1,1497.5
0,131,-0.1053,70,6,0,0.6,3,0.4,5,1,1374.29
0,131,0.1818,76,6,1,0.6,4,0.4,5,1,2205.13
0,131,0.4348,66,6,1,0.7,2,0.3,3,0,1415.05
0,131,0.5455,37,6,1,0.7,3,0.3,4,1,1421.71
0,131,0.6667,67,6,1,0.8,1,0.2,2,1,1061.14
0,131,0.9091,47,6,1,0.8,2,0.2,3,1,862.97
0,131,-0.9091,36,7,0,0.6,1,0.4,4,0,1216.79
0,131,-0.7273,77,7,1,0.7,1,0.3,5,1,2307.53
0,131,-0.5,59,7,0,0.6,2,0.4,5,1,3615.54
0,131,-0.25,54,7,1,0.7,1,0.3,3,1,2905.49
0,131,-0.1053,78,7,0,0.6,3,0.4,5,0,2077.77
0,131,0.1818,85,7,1,0.6,4,0.4,5,1,1549.44
0,131,0.4348,68,7,1,0.7,2,0.3,3,1,1296.48
0,131,0.5455,45,7,1,0.7,3,0.3,4,1,2569.3
0,131,0.6667,73,7,1,0.8,1,0.2,2,1,1032.56
0,131,0.9091,52,7,1,0.8,2,0.2,3,0,1229.77
0,131,-0.9091,49,8,1,0.6,1,0.4,4,1,1190.79
0,131,-0.7273,80,8,1,0.7,1,0.3,5,1,1694.38
0,131,-0.5,63,8,0,0.6,2,0.4,5,0,2239.63
0,131,-0.25,60,8,1,0.7,1,0.3,3,1,1051.87
0,131,-0.1053,87,8,1,0.6,3,0.4,5,0,1677.2
0,131,0.1818,90,8,1,0.6,4,0.4,5,1,2114.98
0,131,0.4348,84,8,1,0.7,2,0.3,3,1,1498.15
0,131,0.5455,55,8,1,0.7,3,0.3,4,0,1242.43
0,131,0.6667,81,8,1,0.8,1,0.2,2,1,2898.58
0,131,0.9091,74,8,1,0.8,2,0.2,3,1,1246.65
0,131,-0.9091,79,9,0,0.6,1,0.4,4,1,1600.85
0,131,-0.7273,88,9,1,0.7,1,0.3,5,1,1041.97
0,131,-0.5,69,9,0,0.6,2,0.4,5,0,1868.35
0,131,-0.25,75,9,1,0.7,1,0.3,3,1,1249.89
0,131,-0.1053,92,9,0,0.6,3,0.4,5,0,2454.12
0,131,0.1818,93,9,1,0.6,4,0.4,5,1,1250.62
0,131,0.4348,96,9,1,0.7,2,0.3,3,1,1675.76
0,131,0.5455,56,9,1,0.7,3,0.3,4,0,1073.29
0,131,0.6667,83,9,1,0.8,1,0.2,2,1,1230.01
0,131,0.9091,82,9,1,0.8,2,0.2,3,0,1299.19
0,131,-0.9091,99,10,0,0.6,1,0.4,4,0,1563.23
0,131,-0.7273,94,10,0,0.7,1,0.3,5,1,1662.6
0,131,-0.5,89,10,1,0.6,2,0.4,5,0,1461.85
0,131,-0.25,86,10,1,0.7,1,0.3,3,0,2132.75
0,131,-0.1053,97,10,1,0.6,3,0.4,5,1,2103.7
0,131,0.1818,95,10,1,0.6,4,0.4,5,1,1338.73
0,131,0.4348,98,10,1,0.7,2,0.3,3,1,1131.27
0,131,0.5455,65,10,1,0.7,3,0.3,4,0,1340.86
0,131,0.6667,91,10,1,0.8,1,0.2,2,1,1515.9
0,131,0.9091,100,10,1,0.8,2,0.2,3,1,1418.46
0,132,-0.9091,7,1,0,0.6,1,0.4,4,0,3386.24
0,132,-0.7273,1,1,1,0.7,1,0.3,5,0,2967.69
0,132,-0.5,15,1,0,0.6,2,0.4,5,1,2173.71
0,132,-0.25,11,1,0,0.7,1,0.3,3,1,3542.13
0,132,-0.1053,12,1,0,0.6,3,0.4,5,1,3143.62
0,132,0.1818,4,1,1,0.6,4,0.4,5,1,6649.11
0,132,0.4348,9,1,1,0.7,2,0.3,3,0,4077.66
0,132,0.5455,2,1,1,0.7,3,0.3,4,1,4863.72
0,132,0.6667,5,1,0,0.8,1,0.2,2,0,3708.44
0,132,0.9091,8,1,1,0.8,2,0.2,3,1,3640.52
0,132,-0.9091,16,2,0,0.6,1,0.4,4,1,2421.52
0,132,-0.7273,14,2,0,0.7,1,0.3,5,0,2007.79
0,132,-0.5,23,2,0,0.6,2,0.4,5,0,2884.58
0,132,-0.25,13,2,0,0.7,1,0.3,3,0,5581.82
0,132,-0.1053,22,2,0,0.6,3,0.4,5,0,4488.7
0,132,0.1818,24,2,1,0.6,4,0.4,5,1,3622.59
0,132,0.4348,10,2,0,0.7,2,0.3,3,1,4641.46
0,132,0.5455,3,2,1,0.7,3,0.3,4,0,3752.6
0,132,0.6667,6,2,1,0.8,1,0.2,2,1,3686.54
0,132,0.9091,19,2,1,0.8,2,0.2,3,1,5294.21
0,132,-0.9091,21,3,0,0.6,1,0.4,4,0,1568.6
0,132,-0.7273,27,3,0,0.7,1,0.3,5,0,6214.88
0,132,-0.5,43,3,0,0.6,2,0.4,5,0,7572.95
0,132,-0.25,30,3,1,0.7,1,0.3,3,1,1247.33
0,132,-0.1053,32,3,1,0.6,3,0.4,5,0,2062.63
0,132,0.1818,34,3,0,0.6,4,0.4,5,1,2329.65
0,132,0.4348,20,3,1,0.7,2,0.3,3,1,7449.31
0,132,0.5455,17,3,1,0.7,3,0.3,4,0,6730.97
0,132,0.6667,26,3,1,0.8,1,0.2,2,1,3001.98
0,132,0.9091,28,3,1,0.8,2,0.2,3,1,1637.21
0,132,-0.9091,25,4,0,0.6,1,0.4,4,0,2876.71
0,132,-0.7273,39,4,0,0.7,1,0.3,5,1,1670.61
0,132,-0.5,44,4,0,0.6,2,0.4,5,0,4973.25
0,132,-0.25,33,4,0,0.7,1,0.3,3,1,7819.12
0,132,-0.1053,36,4,1,0.6,3,0.4,5,0,4444.54
0,132,0.1818,63,4,1,0.6,4,0.4,5,1,2203.34
0,132,0.4348,35,4,1,0.7,2,0.3,3,1,4089.74
0,132,0.5455,18,4,1,0.7,3,0.3,4,1,3124.59
0,132,0.6667,42,4,1,0.8,1,0.2,2,1,3498.91
0,132,0.9091,31,4,1,0.8,2,0.2,3,1,3425.97
0,132,-0.9091,45,5,0,0.6,1,0.4,4,0,2694.45
0,132,-0.7273,56,5,0,0.7,1,0.3,5,0,5141.41
0,132,-0.5,50,5,1,0.6,2,0.4,5,0,4979.34
0,132,-0.25,66,5,1,0.7,1,0.3,3,0,2419.57
0,132,-0.1053,37,5,0,0.6,3,0.4,5,0,7514.34
0,132,0.1818,69,5,1,0.6,4,0.4,5,1,8960.05
0,132,0.4348,38,5,1,0.7,2,0.3,3,1,1475.83
0,132,0.5455,29,5,1,0.7,3,0.3,4,0,1650.44
0,132,0.6667,47,5,0,0.8,1,0.2,2,0,1361.69
0,132,0.9091,41,5,1,0.8,2,0.2,3,0,2904.62
0,132,-0.9091,46,6,0,0.6,1,0.4,4,0,1929.85
0,132,-0.7273,58,6,0,0.7,1,0.3,5,0,2399.98
0,132,-0.5,54,6,0,0.6,2,0.4,5,1,1890.01
0,132,-0.25,67,6,0,0.7,1,0.3,3,0,1426.41
0,132,-0.1053,40,6,1,0.6,3,0.4,5,1,5193.71
0,132,0.1818,71,6,1,0.6,4,0.4,5,1,5082.79
0,132,0.4348,49,6,1,0.7,2,0.3,3,1,2646.79
0,132,0.5455,53,6,1,0.7,3,0.3,4,1,2903.69
0,132,0.6667,48,6,1,0.8,1,0.2,2,1,3442.13
0,132,0.9091,51,6,1,0.8,2,0.2,3,1,3796.66
0,132,-0.9091,62,7,0,0.6,1,0.4,4,0,1298.31
0,132,-0.7273,59,7,0,0.7,1,0.3,5,1,2397.61
0,132,-0.5,73,7,0,0.6,2,0.4,5,1,1529.49
0,132,-0.25,80,7,1,0.7,1,0.3,3,0,6015.46
0,132,-0.1053,76,7,0,0.6,3,0.4,5,0,3859.59
0,132,0.1818,74,7,1,0.6,4,0.4,5,0,2338.52
0,132,0.4348,52,7,1,0.7,2,0.3,3,0,5641.66
0,132,0.5455,55,7,1,0.7,3,0.3,4,1,3109.23
0,132,0.6667,57,7,1,0.8,1,0.2,2,1,2751.43
0,132,0.9091,61,7,1,0.8,2,0.2,3,0,1578.07
0,132,-0.9091,65,8,0,0.6,1,0.4,4,0,1770.91
0,132,-0.7273,68,8,0,0.7,1,0.3,5,1,1912.63
0,132,-0.5,83,8,0,0.6,2,0.4,5,0,2843.31
0,132,-0.25,91,8,0,0.7,1,0.3,3,0,4381.12
0,132,-0.1053,82,8,1,0.6,3,0.4,5,1,1838.45
0,132,0.1818,77,8,1,0.6,4,0.4,5,1,11878.44
0,132,0.4348,70,8,1,0.7,2,0.3,3,1,1719.95
0,132,0.5455,60,8,1,0.7,3,0.3,4,1,2019.73
0,132,0.6667,86,8,1,0.8,1,0.2,2,1,4494.1
0,132,0.9091,64,8,1,0.8,2,0.2,3,1,1506.44
0,132,-0.9091,79,9,0,0.6,1,0.4,4,0,9207.77
0,132,-0.7273,84,9,0,0.7,1,0.3,5,1,2505.47
0,132,-0.5,88,9,1,0.6,2,0.4,5,0,3282.97
0,132,-0.25,96,9,1,0.7,1,0.3,3,1,2200.1
0,132,-0.1053,87,9,1,0.6,3,0.4,5,1,10104.17
0,132,0.1818,85,9,1,0.6,4,0.4,5,1,1400.86
0,132,0.4348,81,9,1,0.7,2,0.3,3,0,1456.73
0,132,0.5455,75,9,1,0.7,3,0.3,4,1,2005.69
0,132,0.6667,98,9,1,0.8,1,0.2,2,1,1568.07
0,132,0.9091,72,9,1,0.8,2,0.2,3,1,1828.78
0,132,-0.9091,92,10,0,0.6,1,0.4,4,0,1308.68
0,132,-0.7273,89,10,1,0.7,1,0.3,5,1,1575.99
0,132,-0.5,93,10,0,0.6,2,0.4,5,0,1879.09
0,132,-0.25,100,10,0,0.7,1,0.3,3,0,6503.05
0,132,-0.1053,94,10,1,0.6,3,0.4,5,1,2066.36
0,132,0.1818,90,10,1,0.6,4,0.4,5,1,991.06
0,132,0.4348,95,10,1,0.7,2,0.3,3,0,2117.93
0,132,0.5455,97,10,1,0.7,3,0.3,4,1,4360.13
0,132,0.6667,99,10,1,0.8,1,0.2,2,1,1550.72
0,132,0.9091,78,10,1,0.8,2,0.2,3,1,1611.89
0,133,-0.9091,2,1,1,0.6,1,0.4,4,1,5763.22
0,133,-0.7273,16,1,1,0.7,1,0.3,5,0,1417.05
0,133,-0.5,30,1,1,0.6,2,0.4,5,1,1145.85
0,133,-0.25,1,1,1,0.7,1,0.3,3,1,3712.67
0,133,-0.1053,5,1,1,0.6,3,0.4,5,0,3228.03
0,133,0.1818,9,1,1,0.6,4,0.4,5,1,3000.37
0,133,0.4348,13,1,1,0.7,2,0.3,3,1,2055.43
0,133,0.5455,26,1,1,0.7,3,0.3,4,1,1536.03
0,133,0.6667,3,1,1,0.8,1,0.2,2,1,3770.91
0,133,0.9091,7,1,1,0.8,2,0.2,3,1,1969.74
0,133,-0.9091,12,2,1,0.6,1,0.4,4,1,3288.96
0,133,-0.7273,21,2,1,0.7,1,0.3,5,1,2403.55
0,133,-0.5,46,2,1,0.6,2,0.4,5,1,1382.04
0,133,-0.25,4,2,1,0.7,1,0.3,3,0,1685.7
0,133,-0.1053,6,2,1,0.6,3,0.4,5,1,3449.06
0,133,0.1818,17,2,1,0.6,4,0.4,5,1,1657.74
0,133,0.4348,41,2,1,0.7,2,0.3,3,1,1266.69
0,133,0.5455,29,2,1,0.7,3,0.3,4,0,1367.29
0,133,0.6667,18,2,1,0.8,1,0.2,2,1,1728.19
0,133,0.9091,8,2,1,0.8,2,0.2,3,1,2825.66
0,133,-0.9091,22,3,1,0.6,1,0.4,4,1,1192.59
0,133,-0.7273,36,3,1,0.7,1,0.3,5,1,2317.75
0,133,-0.5,47,3,1,0.6,2,0.4,5,1,2549.47
0,133,-0.25,11,3,1,0.7,1,0.3,3,1,1755.69
0,133,-0.1053,14,3,1,0.6,3,0.4,5,1,1858.67
0,133,0.1818,23,3,1,0.6,4,0.4,5,0,2245.96
0,133,0.4348,42,3,1,0.7,2,0.3,3,0,2060.45
0,133,0.5455,32,3,1,0.7,3,0.3,4,1,1089.82
0,133,0.6667,24,3,1,0.8,1,0.2,2,1,975.78
0,133,0.9091,10,3,1,0.8,2,0.2,3,1,1737.21
0,133,-0.9091,25,4,1,0.6,1,0.4,4,1,2884.27
0,133,-0.7273,48,4,1,0.7,1,0.3,5,0,1930.73
0,133,-0.5,52,4,1,0.6,2,0.4,5,0,5216.93
0,133,-0.25,15,4,1,0.7,1,0.3,3,1,1899.94
0,133,-0.1053,20,4,1,0.6,3,0.4,5,1,1399.77
