cued,subj,EVR,Trl,Rep,hiPchoice,hiprob,lomag,loprob,himag
1,359,-0.2857,71,8,0,0.6,2,0.4,4
1,359,0,75,8,1,0.6,2,0.4,3
1,359,0.3333,81,8,1,0.7,3,0.3,5
1,359,0.4615,68,8,1,0.8,2,0.2,5
1,359,0.6667,82,8,1,0.8,1,0.2,2
1,359,0.8235,56,8,1,0.8,3,0.2,5
1,359,1,74,8,1,0.8,3,0.2,4
1,359,-0.9091,91,9,0,0.6,1,0.4,4
1,359,-0.7273,84,9,0,0.7,1,0.3,5
1,359,-0.5263,70,9,0,0.7,1,0.3,4
1,359,-0.2857,72,9,0,0.6,2,0.4,4
1,359,0,94,9,1,0.6,2,0.4,3
1,359,0.3333,96,9,0,0.7,3,0.3,5
1,359,0.4615,85,9,1,0.8,2,0.2,5
1,359,0.6667,86,9,1,0.8,1,0.2,2
1,359,0.8235,88,9,1,0.8,3,0.2,5
1,359,1,80,9,1,0.8,3,0.2,4
1,359,-0.9091,93,10,0,0.6,1,0.4,4
1,359,-0.7273,87,10,0,0.7,1,0.3,5
1,359,-0.5263,100,10,0,0.7,1,0.3,4
1,359,-0.2857,90,10,0,0.6,2,0.4,4
1,359,0,99,10,1,0.6,2,0.4,3
1,359,0.3333,98,10,1,0.7,3,0.3,5
1,359,0.4615,92,10,1,0.8,2,0.2,5
1,359,0.6667,97,10,1,0.8,1,0.2,2
1,359,0.8235,95,10,1,0.8,3,0.2,5
1,359,1,89,10,1,0.8,3,0.2,4
0,301,-0.9091,1,1,1,0.6,1,0.4,4
0,301,-0.7273,9,1,1,0.7,1,0.3,5
0,301,-0.5263,3,1,1,0.7,1,0.3,4
0,301,-0.2857,12,1,1,0.6,2,0.4,4
0,301,0,10,1,1,0.6,2,0.4,3
0,301,0.3333,19,1,1,0.7,3,0.3,5
0,301,0.4615,2,1,1,0.8,2,0.2,5
0,301,0.6667,4,1,1,0.8,1,0.2,2
0,301,0.8235,14,1,1,0.8,3,0.2,5
0,301,1,6,1,1,0.8,3,0.2,4
0,301,-0.9091,5,2,0,0.6,1,0.4,4
0,301,-0.7273,11,2,0,0.7,1,0.3,5
0,301,-0.5263,32,2,0,0.7,1,0.3,4
0,301,-0.2857,13,2,1,0.6,2,0.4,4
0,301,0,15,2,1,0.6,2,0.4,3
0,301,0.3333,25,2,1,0.7,3,0.3,5
0,301,0.4615,7,2,1,0.8,2,0.2,5
0,301,0.6667,26,2,1,0.8,1,0.2,2
0,301,0.8235,22,2,1,0.8,3,0.2,5
0,301,1,8,2,1,0.8,3,0.2,4
0,301,-0.9091,36,3,0,0.6,1,0.4,4
0,301,-0.7273,17,3,1,0.7,1,0.3,5
0,301,-0.5263,45,3,1,0.7,1,0.3,4
0,301,-0.2857,29,3,1,0.6,2,0.4,4
0,301,0,16,3,1,0.6,2,0.4,3
0,301,0.3333,31,3,1,0.7,3,0.3,5
0,301,0.4615,40,3,0,0.8,2,0.2,5
0,301,0.6667,30,3,1,0.8,1,0.2,2
0,301,0.8235,35,3,1,0.8,3,0.2,5
0,301,1,18,3,1,0.8,3,0.2,4
0,301,-0.9091,38,4,0,0.6,1,0.4,4
0,301,-0.7273,21,4,0,0.7,1,0.3,5
0,301,-0.5263,65,4,0,0.7,1,0.3,4
0,301,-0.2857,33,4,1,0.6,2,0.4,4
0,301,0,20,4,1,0.6,2,0.4,3
0,301,0.3333,37,4,1,0.7,3,0.3,5
0,301,0.4615,44,4,1,0.8,2,0.2,5
0,301,0.6667,50,4,1,0.8,1,0.2,2
0,301,0.8235,41,4,1,0.8,3,0.2,5
0,301,1,23,4,1,0.8,3,0.2,4
0,301,-0.9091,53,5,0,0.6,1,0.4,4
0,301,-0.7273,27,5,0,0.7,1,0.3,5
0,301,-0.5263,77,5,0,0.7,1,0.3,4
0,301,-0.2857,39,5,1,0.6,2,0.4,4
0,301,0,28,5,1,0.6,2,0.4,3
0,301,0.3333,56,5,1,0.7,3,0.3,5
0,301,0.4615,47,5,1,0.8,2,0.2,5
0,301,0.6667,52,5,1,0.8,1,0.2,2
0,301,0.8235,42,5,1,0.8,3,0.2,5
0,301,1,24,5,1,0.8,3,0.2,4
0,301,-0.9091,67,6,0,0.6,1,0.4,4
0,301,-0.7273,55,6,0,0.7,1,0.3,5
0,301,-0.5263,80,6,1,0.7,1,0.3,4
0,301,-0.2857,48,6,0,0.6,2,0.4,4
0,301,0,63,6,1,0.6,2,0.4,3
0,301,0.3333,57,6,1,0.7,3,0.3,5
0,301,0.4615,51,6,1,0.8,2,0.2,5
0,301,0.6667,59,6,1,0.8,1,0.2,2
0,301,0.8235,43,6,1,0.8,3,0.2,5
0,301,1,34,6,1,0.8,3,0.2,4
0,301,-0.9091,70,7,0,0.6,1,0.4,4
0,301,-0.7273,61,7,0,0.7,1,0.3,5
0,301,-0.5263,88,7,0,0.7,1,0.3,4
0,301,-0.2857,49,7,0,0.6,2,0.4,4
0,301,0,69,7,1,0.6,2,0.4,3
0,301,0.3333,60,7,1,0.7,3,0.3,5
0,301,0.4615,54,7,1,0.8,2,0.2,5
0,301,0.6667,62,7,1,0.8,1,0.2,2
0,301,0.8235,46,7,1,0.8,3,0.2,5
0,301,1,58,7,1,0.8,3,0.2,4
0,301,-0.9091,75,8,0,0.6,1,0.4,4
0,301,-0.7273,66,8,0,0.7,1,0.3,5
0,301,-0.5263,91,8,0,0.7,1,0.3,4
0,301,-0.2857,87,8,1,0.6,2,0.4,4
0,301,0,76,8,1,0.6,2,0.4,3
0,301,0.3333,64,8,1,0.7,3,0.3,5
0,301,0.4615,74,8,1,0.8,2,0.2,5
0,301,0.6667,81,8,1,0.8,1,0.2,2
0,301,0.8235,71,8,1,0.8,3,0.2,5
0,301,1,68,8,1,0.8,3,0.2,4
0,301,-0.9091,86,9,0,0.6,1,0.4,4
0,301,-0.7273,79,9,0,0.7,1,0.3,5
0,301,-0.5263,92,9,0,0.7,1,0.3,4
0,301,-0.2857,89,9,1,0.6,2,0.4,4
0,301,0,78,9,1,0.6,2,0.4,3
0,301,0.3333,82,9,1,0.7,3,0.3,5
0,301,0.4615,94,9,1,0.8,2,0.2,5
0,301,0.6667,84,9,1,0.8,1,0.2,2
0,301,0.8235,83,9,1,0.8,3,0.2,5
0,301,1,72,9,1,0.8,3,0.2,4
0,301,-0.9091,96,10,0,0.6,1,0.4,4
0,301,-0.7273,98,10,0,0.7,1,0.3,5
0,301,-0.5263,99,10,0,0.7,1,0.3,4
0,301,-0.2857,90,10,1,0.6,2,0.4,4
0,301,0,85,10,1,0.6,2,0.4,3
0,301,0.3333,93,10,1,0.7,3,0.3,5
0,301,0.4615,97,10,1,0.8,2,0.2,5
0,301,0.6667,95,10,1,0.8,1,0.2,2
0,301,0.8235,100,10,1,0.8,3,0.2,5
0,301,1,73,10,1,0.8,3,0.2,4
0,302,-0.9091,4,1,0,0.6,1,0.4,4
0,302,-0.7273,3,1,1,0.7,1,0.3,5
0,302,-0.5263,16,1,1,0.7,1,0.3,4
0,302,-0.2857,2,1,1,0.6,2,0.4,4
0,302,0,11,1,1,0.6,2,0.4,3
0,302,0.3333,18,1,1,0.7,3,0.3,5
0,302,0.4615,28,1,1,0.8,2,0.2,5
0,302,0.6667,8,1,1,0.8,1,0.2,2
0,302,0.8235,1,1,1,0.8,3,0.2,5
0,302,1,5,1,1,0.8,3,0.2,4
0,302,-0.9091,7,2,0,0.6,1,0.4,4
0,302,-0.7273,14,2,1,0.7,1,0.3,5
0,302,-0.5263,42,2,1,0.7,1,0.3,4
0,302,-0.2857,22,2,1,0.6,2,0.4,4
0,302,0,19,2,1,0.6,2,0.4,3
0,302,0.3333,21,2,1,0.7,3,0.3,5
0,302,0.4615,34,2,0,0.8,2,0.2,5
0,302,0.6667,10,2,1,0.8,1,0.2,2
0,302,0.8235,6,2,1,0.8,3,0.2,5
0,302,1,33,2,1,0.8,3,0.2,4
0,302,-0.9091,9,3,1,0.6,1,0.4,4
0,302,-0.7273,31,3,0,0.7,1,0.3,5
0,302,-0.5263,46,3,1,0.7,1,0.3,4
0,302,-0.2857,24,3,1,0.6,2,0.4,4
0,302,0,20,3,1,0.6,2,0.4,3
0,302,0.3333,23,3,1,0.7,3,0.3,5
0,302,0.4615,37,3,1,0.8,2,0.2,5
0,302,0.6667,17,3,1,0.8,1,0.2,2
0,302,0.8235,15,3,0,0.8,3,0.2,5
0,302,1,52,3,1,0.8,3,0.2,4
0,302,-0.9091,12,4,0,0.6,1,0.4,4
0,302,-0.7273,32,4,0,0.7,1,0.3,5
0,302,-0.5263,47,4,0,0.7,1,0.3,4
0,302,-0.2857,27,4,1,0.6,2,0.4,4
0,302,0,36,4,1,0.6,2,0.4,3
0,302,0.3333,25,4,1,0.7,3,0.3,5
0,302,0.4615,59,4,1,0.8,2,0.2,5
0,302,0.6667,29,4,1,0.8,1,0.2,2
0,302,0.8235,26,4,1,0.8,3,0.2,5
0,302,1,56,4,1,0.8,3,0.2,4
0,302,-0.9091,13,5,1,0.6,1,0.4,4
0,302,-0.7273,38,5,0,0.7,1,0.3,5
0,302,-0.5263,49,5,0,0.7,1,0.3,4
0,302,-0.2857,35,5,1,0.6,2,0.4,4
0,302,0,43,5,1,0.6,2,0.4,3
0,302,0.3333,40,5,1,0.7,3,0.3,5
0,302,0.4615,61,5,1,0.8,2,0.2,5
0,302,0.6667,30,5,1,0.8,1,0.2,2
0,302,0.8235,48,5,1,0.8,3,0.2,5
0,302,1,64,5,1,0.8,3,0.2,4
0,302,-0.9091,60,6,0,0.6,1,0.4,4
0,302,-0.7273,41,6,0,0.7,1,0.3,5
0,302,-0.5263,74,6,0,0.7,1,0.3,4
0,302,-0.2857,45,6,1,0.6,2,0.4,4
0,302,0,53,6,1,0.6,2,0.4,3
0,302,0.3333,51,6,1,0.7,3,0.3,5
0,302,0.4615,65,6,1,0.8,2,0.2,5
0,302,0.6667,39,6,1,0.8,1,0.2,2
0,302,0.8235,58,6,1,0.8,3,0.2,5
0,302,1,71,6,1,0.8,3,0.2,4
0,302,-0.9091,70,7,0,0.6,1,0.4,4
0,302,-0.7273,57,7,0,0.7,1,0.3,5
0,302,-0.5263,79,7,0,0.7,1,0.3,4
0,302,-0.2857,50,7,1,0.6,2,0.4,4
0,302,0,76,7,1,0.6,2,0.4,3
0,302,0.3333,55,7,1,0.7,3,0.3,5
0,302,0.4615,67,7,1,0.8,2,0.2,5
0,302,0.6667,44,7,1,0.8,1,0.2,2
0,302,0.8235,73,7,1,0.8,3,0.2,5
0,302,1,77,7,1,0.8,3,0.2,4
0,302,-0.9091,88,8,0,0.6,1,0.4,4
0,302,-0.7273,63,8,0,0.7,1,0.3,5
0,302,-0.5263,81,8,0,0.7,1,0.3,4
0,302,-0.2857,66,8,1,0.6,2,0.4,4
0,302,0,83,8,1,0.6,2,0.4,3
0,302,0.3333,62,8,1,0.7,3,0.3,5
0,302,0.4615,68,8,0,0.8,2,0.2,5
0,302,0.6667,54,8,1,0.8,1,0.2,2
0,302,0.8235,82,8,1,0.8,3,0.2,5
0,302,1,80,8,1,0.8,3,0.2,4
0,302,-0.9091,93,9,1,0.6,1,0.4,4
0,302,-0.7273,69,9,0,0.7,1,0.3,5
0,302,-0.5263,84,9,0,0.7,1,0.3,4
0,302,-0.2857,72,9,1,0.6,2,0.4,4
0,302,0,90,9,1,0.6,2,0.4,3
0,302,0.3333,78,9,1,0.7,3,0.3,5
0,302,0.4615,86,9,1,0.8,2,0.2,5
0,302,0.6667,75,9,1,0.8,1,0.2,2
0,302,0.8235,89,9,1,0.8,3,0.2,5
0,302,1,92,9,1,0.8,3,0.2,4
0,302,-0.9091,99,10,0,0.6,1,0.4,4
0,302,-0.7273,87,10,0,0.7,1,0.3,5
0,302,-0.5263,95,10,1,0.7,1,0.3,4
0,302,-0.2857,96,10,1,0.6,2,0.4,4
0,302,0,97,10,1,0.6,2,0.4,3
0,302,0.3333,85,10,1,0.7,3,0.3,5
0,302,0.4615,98,10,1,0.8,2,0.2,5
0,302,0.6667,100,10,1,0.8,1,0.2,2
0,302,0.8235,91,10,1,0.8,3,0.2,5
0,302,1,94,10,1,0.8,3,0.2,4
0,303,-0.9091,21,1,0,0.6,1,0.4,4
0,303,-0.7273,6,1,1,0.7,1,0.3,5
0,303,-0.5263,18,1,1,0.7,1,0.3,4
0,303,-0.2857,1,1,1,0.6,2,0.4,4
0,303,0,4,1,1,0.6,2,0.4,3
0,303,0.3333,3,1,1,0.7,3,0.3,5
0,303,0.4615,7,1,1,0.8,2,0.2,5
0,303,0.6667,13,1,1,0.8,1,0.2,2
0,303,0.8235,8,1,1,0.8,3,0.2,5
0,303,1,5,1,1,0.8,3,0.2,4
0,303,-0.9091,23,2,1,0.6,1,0.4,4
0,303,-0.7273,9,2,1,0.7,1,0.3,5
0,303,-0.5263,27,2,1,0.7,1,0.3,4
0,303,-0.2857,2,2,1,0.6,2,0.4,4
0,303,0,35,2,1,0.6,2,0.4,3
0,303,0.3333,16,2,1,0.7,3,0.3,5
0,303,0.4615,10,2,1,0.8,2,0.2,5
0,303,0.6667,20,2,1,0.8,1,0.2,2
0,303,0.8235,11,2,1,0.8,3,0.2,5
0,303,1,43,2,0,0.8,3,0.2,4
0,303,-0.9091,34,3,0,0.6,1,0.4,4
0,303,-0.7273,15,3,1,0.7,1,0.3,5
0,303,-0.5263,31,3,1,0.7,1,0.3,4
0,303,-0.2857,12,3,0,0.6,2,0.4,4
0,303,0,51,3,1,0.6,2,0.4,3
0,303,0.3333,17,3,1,0.7,3,0.3,5
0,303,0.4615,14,3,1,0.8,2,0.2,5
0,303,0.6667,22,3,1,0.8,1,0.2,2
0,303,0.8235,25,3,0,0.8,3,0.2,5
0,303,1,60,3,1,0.8,3,0.2,4
0,303,-0.9091,45,4,1,0.6,1,0.4,4
0,303,-0.7273,19,4,0,0.7,1,0.3,5
0,303,-0.5263,32,4,1,0.7,1,0.3,4
0,303,-0.2857,33,4,1,0.6,2,0.4,4
0,303,0,53,4,0,0.6,2,0.4,3
0,303,0.3333,28,4,0,0.7,3,0.3,5
0,303,0.4615,38,4,1,0.8,2,0.2,5
0,303,0.6667,41,4,1,0.8,1,0.2,2
0,303,0.8235,36,4,1,0.8,3,0.2,5
0,303,1,62,4,1,0.8,3,0.2,4
0,303,-0.9091,77,5,0,0.6,1,0.4,4
0,303,-0.7273,24,5,0,0.7,1,0.3,5
0,303,-0.5263,46,5,1,0.7,1,0.3,4
0,303,-0.2857,40,5,0,0.6,2,0.4,4
0,303,0,54,5,1,0.6,2,0.4,3
0,303,0.3333,29,5,1,0.7,3,0.3,5
0,303,0.4615,52,5,1,0.8,2,0.2,5
0,303,0.6667,49,5,1,0.8,1,0.2,2
0,303,0.8235,37,5,1,0.8,3,0.2,5
0,303,1,63,5,1,0.8,3,0.2,4
0,303,-0.9091,79,6,0,0.6,1,0.4,4
0,303,-0.7273,26,6,1,0.7,1,0.3,5
0,303,-0.5263,48,6,1,0.7,1,0.3,4
0,303,-0.2857,42,6,1,0.6,2,0.4,4
0,303,0,58,6,0,0.6,2,0.4,3
0,303,0.3333,55,6,1,0.7,3,0.3,5
0,303,0.4615,67,6,1,0.8,2,0.2,5
0,303,0.6667,64,6,1,0.8,1,0.2,2
0,303,0.8235,44,6,1,0.8,3,0.2,5
0,303,1,71,6,1,0.8,3,0.2,4
0,303,-0.9091,85,7,1,0.6,1,0.4,4
0,303,-0.7273,30,7,1,0.7,1,0.3,5
0,303,-0.5263,50,7,0,0.7,1,0.3,4
0,303,-0.2857,47,7,0,0.6,2,0.4,4
0,303,0,86,7,0,0.6,2,0.4,3
0,303,0.3333,65,7,1,0.7,3,0.3,5
0,303,0.4615,70,7,1,0.8,2,0.2,5
0,303,0.6667,66,7,1,0.8,1,0.2,2
0,303,0.8235,72,7,1,0.8,3,0.2,5
0,303,1,73,7,1,0.8,3,0.2,4
0,303,-0.9091,87,8,0,0.6,1,0.4,4
0,303,-0.7273,39,8,0,0.7,1,0.3,5
0,303,-0.5263,59,8,1,0.7,1,0.3,4
0,303,-0.2857,56,8,1,0.6,2,0.4,4
0,303,0,89,8,1,0.6,2,0.4,3
0,303,0.3333,81,8,1,0.7,3,0.3,5
0,303,0.4615,75,8,1,0.8,2,0.2,5
0,303,0.6667,68,8,1,0.8,1,0.2,2
0,303,0.8235,94,8,0,0.8,3,0.2,5
0,303,1,80,8,0,0.8,3,0.2,4
0,303,-0.9091,90,9,1,0.6,1,0.4,4
0,303,-0.7273,57,9,1,0.7,1,0.3,5
0,303,-0.5263,84,9,1,0.7,1,0.3,4
0,303,-0.2857,61,9,1,0.6,2,0.4,4
0,303,0,91,9,1,0.6,2,0.4,3
0,303,0.3333,83,9,1,0.7,3,0.3,5
0,303,0.4615,78,9,1,0.8,2,0.2,5
0,303,0.6667,76,9,1,0.8,1,0.2,2
0,303,0.8235,96,9,1,0.8,3,0.2,5
0,303,1,82,9,1,0.8,3,0.2,4
0,303,-0.9091,92,10,1,0.6,1,0.4,4
0,303,-0.7273,69,10,1,0.7,1,0.3,5
0,303,-0.5263,95,10,1,0.7,1,0.3,4
0,303,-0.2857,74,10,1,0.6,2,0.4,4
0,303,0,93,10,1,0.6,2,0.4,3
0,303,0.3333,98,10,1,0.7,3,0.3,5
0,303,0.4615,99,10,1,0.8,2,0.2,5
0,303,0.6667,88,10,1,0.8,1,0.2,2
0,303,0.8235,97,10,1,0.8,3,0.2,5
0,303,1,100,10,1,0.8,3,0.2,4
0,304,-0.9091,36,1,0,0.6,1,0.4,4
0,304,-0.7273,1,1,1,0.7,1,0.3,5
0,304,-0.5263,15,1,0,0.7,1,0.3,4
0,304,-0.2857,10,1,1,0.6,2,0.4,4
0,304,0,13,1,1,0.6,2,0.4,3
0,304,0.3333,19,1,1,0.7,3,0.3,5
0,304,0.4615,2,1,1,0.8,2,0.2,5
0,304,0.6667,9,1,1,0.8,1,0.2,2
0,304,0.8235,3,1,1,0.8,3,0.2,5
0,304,1,4,1,1,0.8,3,0.2,4
0,304,-0.9091,57,2,0,0.6,1,0.4,4
0,304,-0.7273,5,2,0,0.7,1,0.3,5
0,304,-0.5263,16,2,0,0.7,1,0.3,4
0,304,-0.2857,21,2,1,0.6,2,0.4,4
0,304,0,23,2,1,0.6,2,0.4,3
0,304,0.3333,32,2,1,0.7,3,0.3,5
0,304,0.4615,14,2,1,0.8,2,0.2,5
0,304,0.6667,12,2,1,0.8,1,0.2,2
0,304,0.8235,6,2,1,0.8,3,0.2,5
0,304,1,7,2,1,0.8,3,0.2,4
0,304,-0.9091,73,3,0,0.6,1,0.4,4
0,304,-0.7273,25,3,0,0.7,1,0.3,5
0,304,-0.5263,20,3,0,0.7,1,0.3,4
0,304,-0.2857,22,3,1,0.6,2,0.4,4
0,304,0,24,3,1,0.6,2,0.4,3
0,304,0.3333,33,3,1,0.7,3,0.3,5
0,304,0.4615,27,3,1,0.8,2,0.2,5
0,304,0.6667,17,3,1,0.8,1,0.2,2
0,304,0.8235,11,3,1,0.8,3,0.2,5
0,304,1,8,3,1,0.8,3,0.2,4
0,304,-0.9091,78,4,0,0.6,1,0.4,4
0,304,-0.7273,39,4,0,0.7,1,0.3,5
0,304,-0.5263,26,4,0,0.7,1,0.3,4
0,304,-0.2857,28,4,0,0.6,2,0.4,4
0,304,0,45,4,1,0.6,2,0.4,3
0,304,0.3333,38,4,1,0.7,3,0.3,5
0,304,0.4615,35,4,1,0.8,2,0.2,5
0,304,0.6667,29,4,1,0.8,1,0.2,2
0,304,0.8235,43,4,1,0.8,3,0.2,5
0,304,1,18,4,1,0.8,3,0.2,4
0,304,-0.9091,79,5,1,0.6,1,0.4,4
0,304,-0.7273,44,5,0,0.7,1,0.3,5
0,304,-0.5263,34,5,0,0.7,1,0.3,4
0,304,-0.2857,30,5,1,0.6,2,0.4,4
0,304,0,48,5,1,0.6,2,0.4,3
0,304,0.3333,50,5,1,0.7,3,0.3,5
0,304,0.4615,40,5,1,0.8,2,0.2,5
0,304,0.6667,56,5,1,0.8,1,0.2,2
0,304,0.8235,51,5,1,0.8,3,0.2,5
0,304,1,41,5,1,0.8,3,0.2,4
0,304,-0.9091,86,6,0,0.6,1,0.4,4
0,304,-0.7273,61,6,0,0.7,1,0.3,5
0,304,-0.5263,49,6,0,0.7,1,0.3,4
0,304,-0.2857,31,6,1,0.6,2,0.4,4
0,304,0,55,6,1,0.6,2,0.4,3
0,304,0.3333,53,6,1,0.7,3,0.3,5
0,304,0.4615,52,6,1,0.8,2,0.2,5
0,304,0.6667,59,6,1,0.8,1,0.2,2
0,304,0.8235,70,6,1,0.8,3,0.2,5
0,304,1,42,6,1,0.8,3,0.2,4
0,304,-0.9091,87,7,0,0.6,1,0.4,4
0,304,-0.7273,65,7,0,0.7,1,0.3,5
0,304,-0.5263,76,7,0,0.7,1,0.3,4
0,304,-0.2857,37,7,1,0.6,2,0.4,4
0,304,0,68,7,1,0.6,2,0.4,3
0,304,0.3333,54,7,1,0.7,3,0.3,5
0,304,0.4615,58,7,1,0.8,2,0.2,5
0,304,0.6667,62,7,1,0.8,1,0.2,2
0,304,0.8235,74,7,1,0.8,3,0.2,5
0,304,1,46,7,1,0.8,3,0.2,4
0,304,-0.9091,88,8,0,0.6,1,0.4,4
0,304,-0.7273,66,8,0,0.7,1,0.3,5
0,304,-0.5263,81,8,0,0.7,1,0.3,4
0,304,-0.2857,67,8,1,0.6,2,0.4,4
0,304,0,72,8,1,0.6,2,0.4,3
0,304,0.3333,75,8,1,0.7,3,0.3,5
0,304,0.4615,60,8,1,0.8,2,0.2,5
0,304,0.6667,83,8,1,0.8,1,0.2,2
0,304,0.8235,80,8,1,0.8,3,0.2,5
0,304,1,47,8,1,0.8,3,0.2,4
0,304,-0.9091,96,9,0,0.6,1,0.4,4
0,304,-0.7273,89,9,0,0.7,1,0.3,5
0,304,-0.5263,98,9,0,0.7,1,0.3,4
0,304,-0.2857,69,9,1,0.6,2,0.4,4
0,304,0,94,9,1,0.6,2,0.4,3
0,304,0.3333,77,9,1,0.7,3,0.3,5
0,304,0.4615,85,9,1,0.8,2,0.2,5
0,304,0.6667,84,9,1,0.8,1,0.2,2
0,304,0.8235,90,9,1,0.8,3,0.2,5
0,304,1,63,9,1,0.8,3,0.2,4
0,304,-0.9091,97,10,0,0.6,1,0.4,4
0,304,-0.7273,95,10,0,0.7,1,0.3,5
0,304,-0.5263,99,10,0,0.7,1,0.3,4
0,304,-0.2857,71,10,1,0.6,2,0.4,4
0,304,0,100,10,1,0.6,2,0.4,3
0,304,0.3333,82,10,1,0.7,3,0.3,5
0,304,0.4615,93,10,1,0.8,2,0.2,5
0,304,0.6667,91,10,1,0.8,1,0.2,2
0,304,0.8235,92,10,1,0.8,3,0.2,5
0,304,1,64,10,1,0.8,3,0.2,4
0,305,-0.9091,21,1,0,0.6,1,0.4,4
0,305,-0.7273,2,1,1,0.7,1,0.3,5
0,305,-0.5263,7,1,0,0.7,1,0.3,4
0,305,-0.2857,14,1,0,0.6,2,0.4,4
0,305,0,6,1,1,0.6,2,0.4,3
0,305,0.3333,5,1,1,0.7,3,0.3,5
0,305,0.4615,1,1,1,0.8,2,0.2,5
0,305,0.6667,10,1,1,0.8,1,0.2,2
0,305,0.8235,12,1,1,0.8,3,0.2,5
0,305,1,3,1,1,0.8,3,0.2,4
0,305,-0.9091,25,2,0,0.6,1,0.4,4
0,305,-0.7273,4,2,0,0.7,1,0.3,5
0,305,-0.5263,18,2,1,0.7,1,0.3,4
0,305,-0.2857,16,2,0,0.6,2,0.4,4
0,305,0,8,2,0,0.6,2,0.4,3
0,305,0.3333,17,2,1,0.7,3,0.3,5
0,305,0.4615,19,2,1,0.8,2,0.2,5
0,305,0.6667,13,2,1,0.8,1,0.2,2
0,305,0.8235,15,2,1,0.8,3,0.2,5
0,305,1,11,2,1,0.8,3,0.2,4
0,305,-0.9091,31,3,0,0.6,1,0.4,4
0,305,-0.7273,9,3,0,0.7,1,0.3,5
0,305,-0.5263,38,3,1,0.7,1,0.3,4
0,305,-0.2857,24,3,1,0.6,2,0.4,4
0,305,0,22,3,1,0.6,2,0.4,3
0,305,0.3333,27,3,1,0.7,3,0.3,5
0,305,0.4615,20,3,1,0.8,2,0.2,5
0,305,0.6667,35,3,1,0.8,1,0.2,2
0,305,0.8235,34,3,1,0.8,3,0.2,5
0,305,1,23,3,1,0.8,3,0.2,4
0,305,-0.9091,45,4,0,0.6,1,0.4,4
0,305,-0.7273,26,4,1,0.7,1,0.3,5
0,305,-0.5263,40,4,1,0.7,1,0.3,4
0,305,-0.2857,29,4,0,0.6,2,0.4,4
0,305,0,28,4,1,0.6,2,0.4,3
0,305,0.3333,54,4,1,0.7,3,0.3,5
0,305,0.4615,47,4,1,0.8,2,0.2,5
0,305,0.6667,49,4,1,0.8,1,0.2,2
0,305,0.8235,65,4,1,0.8,3,0.2,5
0,305,1,30,4,1,0.8,3,0.2,4
0,305,-0.9091,46,5,0,0.6,1,0.4,4
0,305,-0.7273,36,5,0,0.7,1,0.3,5
0,305,-0.5263,41,5,0,0.7,1,0.3,4
0,305,-0.2857,32,5,1,0.6,2,0.4,4
0,305,0,48,5,1,0.6,2,0.4,3
0,305,0.3333,61,5,1,0.7,3,0.3,5
0,305,0.4615,56,5,1,0.8,2,0.2,5
0,305,0.6667,69,5,1,0.8,1,0.2,2
0,305,0.8235,66,5,1,0.8,3,0.2,5
0,305,1,33,5,1,0.8,3,0.2,4
0,305,-0.9091,50,6,0,0.6,1,0.4,4
0,305,-0.7273,51,6,0,0.7,1,0.3,5
0,305,-0.5263,42,6,1,0.7,1,0.3,4
0,305,-0.2857,39,6,1,0.6,2,0.4,4
0,305,0,63,6,1,0.6,2,0.4,3
0,305,0.3333,67,6,1,0.7,3,0.3,5
0,305,0.4615,57,6,1,0.8,2,0.2,5
0,305,0.6667,71,6,1,0.8,1,0.2,2
0,305,0.8235,76,6,1,0.8,3,0.2,5
0,305,1,37,6,1,0.8,3,0.2,4
0,305,-0.9091,52,7,0,0.6,1,0.4,4
0,305,-0.7273,55,7,0,0.7,1,0.3,5
0,305,-0.5263,44,7,1,0.7,1,0.3,4
0,305,-0.2857,43,7,0,0.6,2,0.4,4
0,305,0,64,7,1,0.6,2,0.4,3
0,305,0.3333,79,7,1,0.7,3,0.3,5
0,305,0.4615,85,7,1,0.8,2,0.2,5
0,305,0.6667,73,7,1,0.8,1,0.2,2
0,305,0.8235,78,7,1,0.8,3,0.2,5
0,305,1,59,7,1,0.8,3,0.2,4
0,305,-0.9091,74,8,0,0.6,1,0.4,4
0,305,-0.7273,60,8,0,0.7,1,0.3,5
0,305,-0.5263,53,8,1,0.7,1,0.3,4
0,305,-0.2857,58,8,1,0.6,2,0.4,4
0,305,0,70,8,1,0.6,2,0.4,3
0,305,0.3333,81,8,1,0.7,3,0.3,5
0,305,0.4615,93,8,1,0.8,2,0.2,5
0,305,0.6667,89,8,1,0.8,1,0.2,2
0,305,0.8235,83,8,1,0.8,3,0.2,5
0,305,1,77,8,1,0.8,3,0.2,4
0,305,-0.9091,87,9,0,0.6,1,0.4,4
0,305,-0.7273,68,9,1,0.7,1,0.3,5
0,305,-0.5263,62,9,1,0.7,1,0.3,4
0,305,-0.2857,80,9,1,0.6,2,0.4,4
0,305,0,75,9,1,0.6,2,0.4,3
0,305,0.3333,91,9,1,0.7,3,0.3,5
0,305,0.4615,96,9,1,0.8,2,0.2,5
0,305,0.6667,94,9,0,0.8,1,0.2,2
0,305,0.8235,84,9,1,0.8,3,0.2,5
0,305,1,88,9,1,0.8,3,0.2,4
0,305,-0.9091,95,10,1,0.6,1,0.4,4
0,305,-0.7273,90,10,0,0.7,1,0.3,5
0,305,-0.5263,72,10,1,0.7,1,0.3,4
