RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_LABEL,fractal,half,IA_DWELL_TIME,IA_DWELL_TIME_%
130,33,CS,win_fractal.jpg,2,0,0
130,33,US,win_fractal.jpg,2,0,0
130,34,CS,nowin_fractal.jpg,2,0,0
130,34,US,nowin_fractal.jpg,2,0,0
130,35,CS,win_fractal.jpg,2,0,0
130,35,US,win_fractal.jpg,2,0,0
130,36,CS,win_fractal.jpg,2,0,0
130,36,US,win_fractal.jpg,2,0,0
130,37,CS,nowin_fractal.jpg,2,0,0
130,37,US,nowin_fractal.jpg,2,0,0
130,38,CS,nowin_fractal.jpg,2,0,0
130,38,US,nowin_fractal.jpg,2,0,0
130,39,CS,nowin_fractal.jpg,2,0,0
130,39,US,nowin_fractal.jpg,2,379,0.9244
130,40,CS,nowin_fractal.jpg,2,531,0.387
130,40,US,nowin_fractal.jpg,2,201,0.1465
131,1,CS,nowin_fractal.jpg,1,3066,0.8887
131,1,US,nowin_fractal.jpg,1,76,0.022
131,2,CS,nowin_fractal.jpg,1,3612,1
131,2,US,nowin_fractal.jpg,1,0,0
131,3,CS,win_fractal.jpg,1,3401,1
131,3,US,win_fractal.jpg,1,0,0
131,4,CS,nowin_fractal.jpg,1,3968,1
131,4,US,nowin_fractal.jpg,1,0,0
131,5,CS,nowin_fractal.jpg,1,3756,1
131,5,US,nowin_fractal.jpg,1,0,0
131,6,CS,win_fractal.jpg,1,3682,1
131,6,US,win_fractal.jpg,1,0,0
131,7,CS,nowin_fractal.jpg,1,3525,1
131,7,US,nowin_fractal.jpg,1,0,0
131,8,CS,nowin_fractal.jpg,1,3500,1
131,8,US,nowin_fractal.jpg,1,0,0
131,9,CS,win_fractal.jpg,1,3517,0.9935
131,9,US,win_fractal.jpg,1,0,0
131,10,CS,win_fractal.jpg,1,2926,0.8984
131,10,US,win_fractal.jpg,1,0,0
131,11,CS,nowin_fractal.jpg,1,3459,1
131,11,US,nowin_fractal.jpg,1,0,0
131,12,CS,win_fractal.jpg,1,3413,1
131,12,US,win_fractal.jpg,1,0,0
131,13,CS,win_fractal.jpg,1,3661,1
131,13,US,win_fractal.jpg,1,0,0
131,14,CS,win_fractal.jpg,1,3115,0.8532
131,14,US,win_fractal.jpg,1,0,0
131,15,CS,nowin_fractal.jpg,1,3698,1
131,15,US,nowin_fractal.jpg,1,0,0
131,16,CS,win_fractal.jpg,1,3691,0.9919
131,16,US,win_fractal.jpg,1,0,0
131,17,CS,win_fractal.jpg,1,3958,1
131,17,US,win_fractal.jpg,1,0,0
131,18,CS,win_fractal.jpg,1,1900,0.5413
131,18,US,win_fractal.jpg,1,432,0.1231
131,19,CS,nowin_fractal.jpg,1,3786,1
131,19,US,nowin_fractal.jpg,1,0,0
131,20,CS,nowin_fractal.jpg,1,3762,1
131,20,US,nowin_fractal.jpg,1,0,0
131,21,CS,win_fractal.jpg,2,3825,1
131,21,US,win_fractal.jpg,2,0,0
131,22,CS,nowin_fractal.jpg,2,3783,1
131,22,US,nowin_fractal.jpg,2,0,0
131,23,CS,nowin_fractal.jpg,2,3255,0.9927
131,23,US,nowin_fractal.jpg,2,0,0
131,24,CS,nowin_fractal.jpg,2,2767,0.7841
131,24,US,nowin_fractal.jpg,2,0,0
131,25,CS,win_fractal.jpg,2,3595,0.9301
131,25,US,win_fractal.jpg,2,0,0
131,26,CS,nowin_fractal.jpg,2,2724,0.7928
131,26,US,nowin_fractal.jpg,2,0,0
131,27,CS,win_fractal.jpg,2,3914,1
131,27,US,win_fractal.jpg,2,0,0
131,28,CS,nowin_fractal.jpg,2,3598,0.9895
131,28,US,nowin_fractal.jpg,2,0,0
131,29,CS,win_fractal.jpg,2,3057,1
131,29,US,win_fractal.jpg,2,0,0
131,30,CS,win_fractal.jpg,2,958,0.429
131,30,US,win_fractal.jpg,2,0,0
131,31,CS,win_fractal.jpg,2,1412,0.3846
131,31,US,win_fractal.jpg,2,383,0.1043
